"Scenario","Type","k","tau2","bias_type","true_mu","Method","Estimate","SE","CI_Lower","CI_Upper","Covered","k_final"
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.41613220345151,1.80704904295448,-1.12561883903684,5.95788324593986,TRUE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.41613220345151,1.79960252753652,-1.5936321062853,6.42589651318832,TRUE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.00652838791345,1.76853186616191,-1.45973037527529,5.4727871511022,TRUE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",0.523948598366118,1.4260275700479,-2.27101407988894,3.31891127662117,TRUE,10
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",0.523948598366118,1.19645765836355,-2.18262666348575,3.23052386021799,TRUE,10
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",0.705420666675373,1.48282932501516,-2.20087140557418,3.61171273892493,TRUE,10
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.71082081852003,1.28943450361023,0.183575631020702,5.23806600601937,TRUE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.71082081852003,1.11241849108989,0.232197958854709,5.18944367818536,TRUE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.57821239222775,1.30519188856699,0.0200832977226288,5.13634148673287,TRUE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",0.752858202934791,1.25152251661757,-1.70008085547659,3.20579726134617,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",0.752858202934791,1.14871329263256,-1.74997305666232,3.2556894625319,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",0.954169415613787,1.26590446948684,-1.5269577524487,3.43529658367627,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.24450945750677,1.11793552050017,0.0533961002883894,4.43562281472514,TRUE,16
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.24450945750677,1.05005646600644,0.00636708022523536,4.4826518347883,TRUE,16
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.3830734071631,1.12640068513725,0.175368632132847,4.59077818219335,TRUE,16
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",0.565252628393568,1.26172890784218,-1.90769058923017,3.0381958460173,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",0.565252628393568,1.30247666823541,-2.22828199096128,3.35878724774842,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",0.667169539991787,1.27436136405815,-1.83053283685152,3.16487191683509,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",0.349372162783099,1.22566018762544,-2.05287766224738,2.75162198781357,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",0.349372162783099,1.16715966516534,-2.19365028994926,2.89239461551546,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",0.500403491899072,1.22494025739102,-1.90043529580055,2.90124227959869,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.39662607956218,1.2764182733691,-0.105107765450049,4.89835992457441,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.39662607956218,0.909644464897859,0.414681049006946,4.37857111011742,FALSE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.32136092628493,1.2913645662905,-0.209667114555631,4.8523889671255,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",0.790164198885641,1.6489808419531,-2.44177886253896,4.02210726031024,TRUE,10
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",0.790164198885641,1.10374047254545,-1.70667021695333,3.28699861472461,TRUE,10
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.05702440370452,1.71981905459981,-2.31375900323683,4.42780781064586,TRUE,10
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",0.870493294303124,1.53932543490689,-2.14652911860084,3.88751570720709,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",0.870493294303124,1.41471207573213,-2.16376233296371,3.90474892156996,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.3502506383914,1.50996940455684,-1.60923501229739,4.30973628908019,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",3.2972059524454,1.34314858972202,0.664683090704467,5.92972881418632,FALSE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",3.2972059524454,1.19083986043737,0.676185091577149,5.91822681331364,FALSE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",3.10513744894351,1.4167678745277,0.32832344041586,5.88195145747116,FALSE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",0.787992932023842,1.45396629494566,-2.06172864080479,3.63771450485247,TRUE,10
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",0.787992932023842,0.785601575963343,-0.989161300147193,2.56514716419488,TRUE,10
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",0.766757465297387,1.45913431833717,-2.09309324724987,3.62660817784464,TRUE,10
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.52325466697612,1.23019931741761,-0.88789168896815,3.93440102292038,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.52325466697612,1.15094621861775,-0.984441720405216,4.03095105435745,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.54610735329189,1.25497673547656,-0.913601849677828,4.0058165562616,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.338077509356,1.58483732535662,-0.768146569697767,5.44430158840977,TRUE,8
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.338077509356,1.12725384943111,-0.327454280710121,5.00360929942212,TRUE,8
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.40543713190126,1.59292796636435,-0.71664431213949,5.52751857594201,TRUE,8
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.72955488858072,1.18894573390953,0.399264070545493,5.05984570661594,FALSE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.72955488858072,0.635061018154523,1.31455076064866,4.14455901651277,FALSE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.73641002645475,1.19517250617678,0.393914959035797,5.07890509387371,FALSE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.59802926423995,1.29724713212499,-0.94452839377291,4.1405869222528,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.59802926423995,1.16589238687501,-0.968082577535764,4.16414110601565,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.63217810944652,1.3032130632807,-0.922072558765771,4.18642877765881,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",0.989100391784933,1.49667025056735,-1.94431939605961,3.92252017962947,TRUE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",0.989100391784933,1.13318487457585,-1.5357928537407,3.51399363731057,TRUE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",0.935867836047022,1.51581093470063,-2.0350670033382,3.90680267543224,TRUE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.21546767247964,1.37631829901656,-1.48206662485624,3.91300196981552,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.21546767247964,1.29756520289633,-1.56753290139776,3.99846824635705,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.33686549034963,1.35941797848304,-1.32754478741337,4.00127576811262,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",3.85208844779776,1.2074750551113,1.48548082754909,6.21869606804642,FALSE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",3.85208844779776,0.673065570497363,2.40850637209921,5.2956705234963,FALSE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",3.7401104265372,1.26959690201687,1.2517462237005,6.2284746293739,FALSE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.96523966178519,1.33269916921016,-0.64680271209317,4.57728203566355,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.96523966178519,0.90049330242355,-0.0167327336109555,3.94721205718134,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.98043508212545,1.33556078982222,-0.63721596508996,4.59808612934087,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.53504217005539,1.17209225497686,0.237783563742407,4.83230077636836,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.53504217005539,1.0072023535953,0.340536759970924,4.72954758013985,FALSE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.38986111201066,1.21036693080504,0.0175855195545087,4.76213670446682,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.66116367930128,1.29709269676665,0.118908709028726,5.20341864957384,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.66116367930128,0.670454397935063,1.18550349892804,4.13682385967453,FALSE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.6360252914767,1.31588617331998,0.0569357840153075,5.21511479893809,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.97658080816131,1.05355909158583,0.911642933068355,5.04151868325427,FALSE,18
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.97658080816131,0.965530777895494,0.939488932079878,5.01367268424274,FALSE,18
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",3.05447113056132,1.08555578273612,0.926820893189344,5.18212136793329,FALSE,18
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.80480371118914,1.01853193089962,-0.191482190478152,3.80108961285644,TRUE,16
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.80480371118914,0.8314382657023,0.032634997596968,3.57697242478132,TRUE,16
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.78638538998476,1.09879960399494,-0.367222260072199,3.93999304004171,TRUE,16
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",3.64419841588603,1.26423929834074,1.16633492329799,6.12206190847408,FALSE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",3.64419841588603,0.913611406519335,1.63335326804653,5.65504356372554,FALSE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",3.70957303626207,1.27956155582105,1.20167847085078,6.21746760167337,FALSE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.51488139563962,1.20247366652514,-0.841923683107486,3.87168647438673,TRUE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.51488139563962,1.13203051696895,-0.93072185137947,3.96048464265872,TRUE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.62116967574559,1.22097802365052,-0.771903276524332,4.01424262801551,TRUE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",0.671487996075747,0.99633944828187,-1.28130143893323,2.62427743108472,TRUE,19
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",0.671487996075747,0.762131857108818,-0.929691620094003,2.2726676122455,TRUE,19
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",0.672125810342771,1.00098775489173,-1.28977413821062,2.63402575889616,TRUE,19
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.49222582892984,1.35554168940393,-1.16458706184445,4.14903871970414,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.49222582892984,1.32686640173599,-1.42818743071526,4.41263908857495,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.18330567830976,1.36967876094726,-1.50121536353632,3.86782672015584,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.53212940586748,1.14549172541765,-0.712993120539747,3.77725193227471,TRUE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.53212940586748,1.01685028031474,-0.664642068039875,3.72890087977484,TRUE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.91732688085329,1.16635202201913,-0.368681075599682,4.20333483730626,TRUE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.32479974764474,1.40745936328787,-1.43376991410317,4.08336940939265,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.32479974764474,1.31152480619963,-1.53276732652985,4.18236682181932,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.41656561716051,1.41074227627595,-1.34843843580841,4.18156967012943,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",0.687872484156401,1.24016382461002,-1.74280394700869,3.1185489153215,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",0.687872484156401,0.897638316728778,-1.28781613009328,2.66356109840608,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.04030448133062,1.27558940658826,-1.45980481464319,3.54041377730442,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.57145733414761,1.45562698494795,-1.281519131275,4.42443379957021,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.57145733414761,1.52737303057938,-1.7902680400818,4.93318270837701,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.64890899609135,1.44763252757224,-1.18839862079892,4.48621661298162,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.99763816815606,1.45224379553532,-0.848707367864917,4.84398370417703,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.99763816815606,1.3452587338399,-0.963256341509228,4.95853267782135,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.0896946992835,1.33925982361107,-0.53520632093566,4.71459571950266,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",4.46149829584386,1.58510257443172,1.35475433815596,7.56824225353175,FALSE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",4.46149829584386,1.46374278512502,1.23982214759248,7.68317444409523,FALSE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",4.35148219616051,1.57249284053899,1.26945286275701,7.43351152956401,FALSE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",0.950507300335074,1.10124009083768,-1.2078836160384,3.10889821670854,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",0.950507300335074,1.03365295514465,-1.26645779778606,3.16747239845621,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",0.863453224613709,1.11898470902169,-1.32971650431983,3.05662295354725,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",4.14457021979338,1.17395327733198,1.84366407668994,6.44547636289681,FALSE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",4.14457021979338,0.835303302808652,2.32460066697048,5.96453977261628,FALSE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",4.24520950262184,1.21627228853508,1.86135962169897,6.62905938354472,FALSE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",3.27670877739435,1.14409817783146,1.03431755406679,5.51910000072191,FALSE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",3.27670877739435,0.850643949037925,1.45225895933998,5.10115859544872,FALSE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",3.31688199733869,1.18137636905886,1.00142686179664,5.63233713288075,FALSE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.32247265335698,1.3777481221795,-1.37786404588254,4.02280935259649,TRUE,9
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.32247265335698,1.22466860803783,-1.50161822103299,4.14656352774694,TRUE,9
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.28852887972596,1.38063030909127,-1.41745680205733,3.99451456150924,TRUE,9
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.75897857386609,1.73995720306705,-1.65127487878638,5.16923202651856,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.75897857386609,1.7811088062488,-2.16121547719605,5.67917262492824,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.82486738838089,1.68557090136639,-1.47879087168595,5.12852564844774,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.61407481966105,1.26547987085663,-0.866220150378353,4.09436978970045,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.61407481966105,1.41064147684891,-1.4114502413092,4.63959988063129,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.38732204349798,1.25784421723997,-1.07800732045434,3.8526514074503,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.54371854366183,1.22065120740375,-0.848713860534859,3.93615094785852,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.54371854366183,1.23822100050228,-1.1815875033575,4.26902459068117,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.29183297198281,1.30270066304571,-1.26141341022323,3.84507935418884,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",0.763919714075464,1.58996456321296,-2.3523535665169,3.88019299466783,TRUE,9
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",0.763919714075464,1.17331779586327,-1.94175597509388,3.46959540324481,TRUE,9
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",0.835997923203501,1.6123188234812,-2.32408890241563,3.99608474882264,TRUE,9
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.33837379639736,1.55352416467777,-0.706477615483737,5.38322520827845,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.33837379639736,1.6013005651795,-1.15056041916911,5.82730801196383,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.62798570397964,1.40470466817286,-0.125184854554446,5.38115626251372,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.282451362716,1.22301191985619,-0.114607952865308,4.67951067829731,TRUE,17
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.282451362716,1.20164455297552,-0.264921292917149,4.82982401834916,TRUE,17
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.42812715576131,1.27007992026755,-0.0611837454505872,4.9174380569732,TRUE,17
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.78680225260428,1.11617298471274,-0.400856597949272,3.97446110315783,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.78680225260428,0.601609244611441,0.496478753433375,3.07712575177519,FALSE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.81698375156685,1.14159417708077,-0.420499720472093,4.0544672236058,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",3.07020983083705,1.15224330751469,0.811854446680956,5.32856521499315,FALSE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",3.07020983083705,0.967122003850145,0.995939431386873,5.14448023028724,FALSE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",3.04292078448422,1.17849157737496,0.733119736745496,5.35272183222294,FALSE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",0.528084108357783,2.06651106498369,-3.52220315266376,4.57837136937933,TRUE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",0.528084108357783,2.12814281851481,-4.21371358815063,5.2698818048662,TRUE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",0.508829926663881,1.98243377227756,-3.37666886873601,4.39432872206377,TRUE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.59498080771916,1.17651892002139,-0.710953902652729,3.90091551809106,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.59498080771916,0.787541313289736,-0.0941273172099653,3.28408893264829,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.44619593368741,1.21964511280785,-0.944264561336259,3.83665642871108,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.28661204226388,1.31108195836715,-0.283061376915978,4.85628546144374,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.28661204226388,1.11622879767932,-0.170190976695238,4.743415061223,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.23488011237552,1.31825664319506,-0.348855430667467,4.8186156554185,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",3.46771624018612,1.23006395668358,1.05683518640547,5.87859729396678,FALSE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",3.46771624018612,0.797091530947585,1.74570468039502,5.18972779997723,FALSE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",3.33516229739512,1.26803499475957,0.849859376529923,5.82046521826031,FALSE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",0.948098148964606,1.11722006425372,-1.2416129397782,3.13780923770741,TRUE,16
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",0.948098148964606,0.813822683347854,-0.786523839623416,2.68272013755263,TRUE,16
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",0.917336603067737,1.12501761743799,-1.28765740908378,3.12233061521925,TRUE,16
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",0.799532431631575,1.17730963228646,-1.50795204630199,3.10701690956514,TRUE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",0.799532431631575,1.11497970082106,-1.6092347666145,3.20829962987765,TRUE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",0.89678760942084,1.18826887508604,-1.43217658969773,3.22575180853941,TRUE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",3.26196871463085,1.41395099935673,0.490675679987245,6.03326174927446,FALSE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",3.26196871463085,1.26289799810258,0.482348962097642,6.04158846716407,FALSE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.76206645063194,1.39122202237078,0.0353213922862277,5.48881150897765,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.7464541267665,1.34884416711154,-0.897231861529048,4.39014011506204,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.7464541267665,1.32400910832557,-1.16767027248425,4.66057852601724,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.58352400357899,1.33939550740512,-1.04164295198979,4.20869095914778,TRUE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",1.74662026150735,1.19000823098233,-0.585753012524227,4.07899353553893,TRUE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",1.74662026150735,0.843411106847229,-0.0754586582379912,3.5686991812527,TRUE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",1.7856113871071,1.19791387159836,-0.56225665780662,4.13347943202082,TRUE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.56278299778583,1.18427777162553,0.241641217708437,4.88392477786323,TRUE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.56278299778583,0.88189721846327,0.657559888796063,4.4680061067756,FALSE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.62511161382545,1.22016857223762,0.233625157172058,5.01659807047883,TRUE,14
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",4.76052238616062,1.31834095544105,2.17662159415204,7.3444231781692,FALSE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",4.76052238616062,1.06722014607931,2.43524943980369,7.08579533251755,FALSE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",4.38949177277103,1.36183590395721,1.72034244816135,7.05864109738071,FALSE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",3.19118122235888,1.20745636847842,0.824610227237649,5.55775221748011,FALSE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",3.19118122235888,0.985246059722422,1.04451446705658,5.33784797766118,FALSE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",3.22570740622519,1.21214710300335,0.849942740374064,5.60147207207631,FALSE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.79185888105067,1.58595490647866,-0.31655561675209,5.90027337885343,TRUE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.79185888105067,1.78748709385068,-1.19091056018207,6.77462832228341,TRUE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.38774673963487,1.57713672037678,-0.703384430999241,5.47887791026899,TRUE,11
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.10396191199763,1.17873199889444,-0.206310353260387,4.41423417725564,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.10396191199763,0.826871226014307,0.302364276274982,3.90555954772027,FALSE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.12225108975551,1.18243467431938,-0.195278285981826,4.43978046549286,TRUE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.72537148612653,1.20504695646915,0.363522851767399,5.08722012048567,FALSE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.72537148612653,0.511304957849477,1.61133368409163,3.83940928816143,FALSE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.72388148479245,1.21467608743724,0.343160100533435,5.10460286905147,FALSE,13
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.45012856964041,1.30013655359586,-0.0980922503915105,4.99834938967234,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",2.45012856964041,1.09949548159557,0.0919452972884689,4.80831184199236,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",2.15251884136883,1.33988243242772,-0.473602469707425,4.77864015244508,TRUE,15
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",3.92132802788062,1.2515820872777,1.46827221312087,6.37438384264037,FALSE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"HKSJ",3.92132802788062,0.953497934795243,1.82269322321827,6.01996283254298,FALSE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"TGEP",3.68087179680991,1.27433726125829,1.18321666058626,6.17852693303356,FALSE,12
"OneSided_k20","onesided",20,0.1,"onesided",0.3,"REML",2.32096350801663,1.55984449204963,-0.736275517883822,5.37820253391708,TRUE,13
